series_id,window_idx,window_start,window_end,timestamp_start,timestamp_end,attention_fingerprint,n_row_labels,n_token_labels,target_query_label,top_source_label,top_source_attention,time_attn_shape,group_attn_shape
load_26,405,9720,9744,2014-08-21 00:00:00,2014-08-21 23:00:00,43f1128885cfc154,71,14,target,target,0.02725679986178875,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,406,9744,9768,2014-08-22 00:00:00,2014-08-22 23:00:00,02c91011078fd13c,71,14,target,target,0.026287265121936798,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,407,9768,9792,2014-08-25 00:00:00,2014-08-25 23:00:00,89232a14793c5aac,71,14,target,known_future:temp,0.02646084688603878,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,408,9792,9816,2014-08-26 00:00:00,2014-08-26 23:00:00,c27806bf2fcd1a77,71,14,target,target,0.027189794927835464,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,409,9816,9840,2014-08-27 00:00:00,2014-08-27 23:00:00,c367be566bd27c06,71,14,target,target,0.02815079130232334,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,410,9840,9864,2014-08-28 00:00:00,2014-08-28 23:00:00,05b0db77a51e9dbb,71,14,target,target,0.02789677493274212,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,411,9864,9888,2014-08-29 00:00:00,2014-08-29 23:00:00,8c8e612aae0e58ae,71,14,target,target,0.027322230860590935,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,412,9888,9912,2014-09-01 00:00:00,2014-09-01 23:00:00,cae50af071d44b63,71,14,target,target,0.026127319782972336,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,413,9912,9936,2014-09-02 00:00:00,2014-09-02 23:00:00,c1754838fdce8dc7,71,14,target,target,0.026516316458582878,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,414,9936,9960,2014-09-03 00:00:00,2014-09-03 23:00:00,dfb3dae88336b0d6,71,14,target,target,0.02755011059343815,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,415,9960,9984,2014-09-04 00:00:00,2014-09-04 23:00:00,b379502a098a7124,71,14,target,target,0.02688470669090748,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,416,9984,10008,2014-09-05 00:00:00,2014-09-05 23:00:00,73d59bce801f5f3a,71,14,target,known_future:temp,0.028171740472316742,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,417,10008,10032,2014-09-11 00:00:00,2014-09-11 23:00:00,b9abf8766cec4039,71,14,target,known_future:temp,0.02608627825975418,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,418,10032,10056,2014-09-12 00:00:00,2014-09-12 23:00:00,232e09026e7bd75f,71,14,target,known_future:temp,0.027431616559624672,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,419,10056,10080,2014-09-15 00:00:00,2014-09-15 23:00:00,fe50abbd6cade13a,71,14,target,known_future:temp,0.027065997943282127,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,420,10080,10104,2014-09-16 00:00:00,2014-09-16 23:00:00,416f0f4889d8adaa,71,14,target,known_future:temp,0.026664355769753456,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,421,10104,10128,2014-09-17 00:00:00,2014-09-17 23:00:00,91c312db47211070,71,14,target,target,0.026562832295894623,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,422,10128,10152,2014-09-18 00:00:00,2014-09-18 23:00:00,0f9cd47ed96271e1,71,14,target,known_future:temp,0.027103062719106674,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,423,10152,10176,2014-09-19 00:00:00,2014-09-19 23:00:00,e17b9487e12b38ce,71,14,target,known_future:temp,0.02610188163816929,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,424,10176,10200,2014-09-22 00:00:00,2014-09-22 23:00:00,fdccc98c18a27069,71,14,target,known_future:temp,0.02703186124563217,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,425,10200,10224,2014-09-23 00:00:00,2014-09-23 23:00:00,d1d88ea22ac27ff7,71,14,target,target,0.026797598227858543,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,426,10224,10248,2014-09-24 00:00:00,2014-09-24 23:00:00,e163d6e5aeff934e,71,14,target,known_future:rhum,0.029282202944159508,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,427,10248,10272,2014-09-25 00:00:00,2014-09-25 23:00:00,fc7f79f3723231f8,71,14,target,known_future:temp,0.02812015265226364,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,428,10272,10296,2014-09-26 00:00:00,2014-09-26 23:00:00,9ff85c6208f02a36,71,14,target,known_future:temp,0.02699964866042137,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,429,10296,10320,2014-09-29 00:00:00,2014-09-29 23:00:00,73dd80b966f0ec8e,71,14,target,known_future:apparent_temp,0.027036352083086967,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,430,10320,10344,2014-09-30 00:00:00,2014-09-30 23:00:00,dd0e5a4f72c8bf6d,71,14,target,target,0.026554333046078682,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,431,10344,10368,2014-10-01 00:00:00,2014-10-01 23:00:00,86449d2f6b0a7e3e,71,14,target,target,0.02625206671655178,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,432,10368,10392,2014-10-02 00:00:00,2014-10-02 23:00:00,7d63d977ed51bd3d,71,14,target,target,0.02733255736529827,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,433,10392,10416,2014-10-06 00:00:00,2014-10-06 23:00:00,0b0e2259ecada5ac,71,14,target,target,0.026623906567692757,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,434,10416,10440,2014-10-07 00:00:00,2014-10-07 23:00:00,28768b4285594dba,71,14,target,target,0.027711359784007072,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,435,10440,10464,2014-10-08 00:00:00,2014-10-08 23:00:00,b48bfc88721d0f36,71,14,target,target,0.02835392765700817,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,436,10464,10488,2014-10-10 00:00:00,2014-10-10 23:00:00,8f743a752f2727d0,71,14,target,target,0.028842607513070107,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,437,10488,10512,2014-10-13 00:00:00,2014-10-13 23:00:00,49bc8323d1d59e21,71,14,target,target,0.02807069756090641,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,438,10512,10536,2014-10-14 00:00:00,2014-10-14 23:00:00,2309e7ac442cf24a,71,14,target,target,0.02693878673017025,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,439,10536,10560,2014-10-15 00:00:00,2014-10-15 23:00:00,91ee9f632f8fc0cb,71,14,target,target,0.026963377371430397,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,440,10560,10584,2014-10-16 00:00:00,2014-10-16 23:00:00,872010a7a0414fc1,71,14,target,target,0.02668052539229393,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,441,10584,10608,2014-10-17 00:00:00,2014-10-17 23:00:00,869a1fd70b808a72,71,14,target,target,0.025980986654758453,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,442,10608,10632,2014-10-20 00:00:00,2014-10-20 23:00:00,5f9ca5b738ea7cfd,71,14,target,target,0.027480943128466606,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,443,10632,10656,2014-10-21 00:00:00,2014-10-21 23:00:00,7deda07b903c9d94,71,14,target,target,0.027855876833200455,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,444,10656,10680,2014-10-22 00:00:00,2014-10-22 23:00:00,7d613f96d5af9aed,71,14,target,target,0.027406923472881317,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,445,10680,10704,2014-10-23 00:00:00,2014-10-23 23:00:00,0dd1ed898dc581c6,71,14,target,target,0.026818471029400826,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,446,10704,10728,2014-10-24 00:00:00,2014-10-24 23:00:00,0726a1defa515d32,71,14,target,target,0.026371842250227928,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,447,10728,10752,2014-10-27 00:00:00,2014-10-27 23:00:00,7e9ccdfa3ed7245e,71,14,target,target,0.02612769976258278,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,448,10752,10776,2014-10-28 00:00:00,2014-10-28 23:00:00,b1573f8905418bd2,71,14,target,target,0.026544930413365364,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,449,10776,10800,2014-10-29 00:00:00,2014-10-29 23:00:00,5f92f399c4f46823,71,14,target,target,0.028218746185302734,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,450,10800,10824,2014-10-30 00:00:00,2014-10-30 23:00:00,0fc4f100a85eaf15,71,14,target,target,0.02736762724816799,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,451,10824,10848,2014-10-31 00:00:00,2014-10-31 23:00:00,059afef8ef62d827,71,14,target,target,0.026147840544581413,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,452,10848,10872,2014-11-03 00:00:00,2014-11-03 23:00:00,20b30692049c1456,71,14,target,target,0.026246629655361176,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,453,10872,10896,2014-11-04 00:00:00,2014-11-04 23:00:00,bbf1bda33de1fb68,71,14,target,target,0.0268190186470747,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,454,10896,10920,2014-11-05 00:00:00,2014-11-05 23:00:00,2b2eef5d26fb584c,71,14,target,target,0.026712041348218918,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,455,10920,10944,2014-11-06 00:00:00,2014-11-06 23:00:00,ecf4a1212e50a44c,71,14,target,target,0.027355317026376724,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,456,10944,10968,2014-11-07 00:00:00,2014-11-07 23:00:00,053da98c09b3c8cb,71,14,target,target,0.0269046388566494,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,457,10968,10992,2014-11-10 00:00:00,2014-11-10 23:00:00,4a3a392b2dddcd08,71,14,target,target,0.026897501200437546,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,458,10992,11016,2014-11-11 00:00:00,2014-11-11 23:00:00,5c4120584850a971,71,14,target,target,0.027347594499588013,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,459,11016,11040,2014-11-12 00:00:00,2014-11-12 23:00:00,2adddac9e3a8db39,71,14,target,target,0.02935013361275196,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,460,11040,11064,2014-11-13 00:00:00,2014-11-13 23:00:00,fdc6256953c5e62d,71,14,target,target,0.029375769197940826,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,461,11064,11088,2014-11-14 00:00:00,2014-11-14 23:00:00,48192101ef25daec,71,14,target,target,0.027473321184515953,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,462,11088,11112,2014-11-17 00:00:00,2014-11-17 23:00:00,ed0582f1b2a6acf4,71,14,target,target,0.02628583461046219,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,463,11112,11136,2014-11-18 00:00:00,2014-11-18 23:00:00,3926391e4a5184df,71,14,target,target,0.025902505964040756,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,464,11136,11160,2014-11-19 00:00:00,2014-11-19 23:00:00,6ab76ef912d77758,71,14,target,target,0.026028241962194443,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,465,11160,11184,2014-11-20 00:00:00,2014-11-20 23:00:00,df820ab06956b633,71,14,target,target,0.025663765147328377,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,466,11184,11208,2014-11-21 00:00:00,2014-11-21 23:00:00,2c085e3ac83a57ce,71,14,target,target,0.026215530931949615,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,467,11208,11232,2014-11-24 00:00:00,2014-11-24 23:00:00,c38acc7c121b1293,71,14,target,target,0.026073500514030457,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,468,11232,11256,2014-11-25 00:00:00,2014-11-25 23:00:00,1fdb5a40bea2a48a,71,14,target,target,0.026856252923607826,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,469,11256,11280,2014-11-26 00:00:00,2014-11-26 23:00:00,c706b9ef788ba604,71,14,target,target,0.02715405635535717,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,470,11280,11304,2014-11-27 00:00:00,2014-11-27 23:00:00,2918f119fcf03412,71,14,target,target,0.026421090587973595,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,471,11304,11328,2014-11-28 00:00:00,2014-11-28 23:00:00,fddf9fe4c7b0591a,71,14,target,known_future:temp,0.02696332521736622,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,472,11328,11352,2014-12-01 00:00:00,2014-12-01 23:00:00,983c888ee434dd27,71,14,target,target,0.026465801522135735,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,473,11352,11376,2014-12-02 00:00:00,2014-12-02 23:00:00,723888f927ddba63,71,14,target,target,0.027897952124476433,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,474,11376,11400,2014-12-03 00:00:00,2014-12-03 23:00:00,d0c35bb3a9f0cf4a,71,14,target,target,0.0286888238042593,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,475,11400,11424,2014-12-04 00:00:00,2014-12-04 23:00:00,6c0078ba7b942773,71,14,target,known_future:press,0.02705242484807968,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,476,11424,11448,2014-12-05 00:00:00,2014-12-05 23:00:00,4f6a6a52e988fa72,71,14,target,known_future:press,0.02716921642422676,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,477,11448,11472,2014-12-08 00:00:00,2014-12-08 23:00:00,e91b8168bcdbc316,71,14,target,known_future:rhum,0.026954682543873787,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,478,11472,11496,2014-12-09 00:00:00,2014-12-09 23:00:00,29901fbf5106b918,71,14,target,target,0.025432489812374115,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,479,11496,11520,2014-12-10 00:00:00,2014-12-10 23:00:00,beda17b40f608c57,71,14,target,target,0.026353461667895317,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,480,11520,11544,2014-12-11 00:00:00,2014-12-11 23:00:00,8b519aed8c3f0551,71,14,target,target,0.025800276547670364,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,481,11544,11568,2014-12-12 00:00:00,2014-12-12 23:00:00,030cd66e2cc71127,71,14,target,target,0.025536799803376198,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,482,11568,11592,2014-12-15 00:00:00,2014-12-15 23:00:00,dec1636f41b47a6b,71,14,target,target,0.026289798319339752,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,483,11592,11616,2014-12-16 00:00:00,2014-12-16 23:00:00,75de3f3336cf50c8,71,14,target,target,0.02788386307656765,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,484,11616,11640,2014-12-17 00:00:00,2014-12-17 23:00:00,6a50084e6363c365,71,14,target,target,0.027755917981266975,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,485,11640,11664,2014-12-18 00:00:00,2014-12-18 23:00:00,b00746d0183bd107,71,14,target,target,0.029054392129182816,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,486,11664,11688,2014-12-19 00:00:00,2014-12-19 23:00:00,29d6d07d174d958d,71,14,target,target,0.028038624674081802,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,487,11688,11712,2014-12-22 00:00:00,2014-12-22 23:00:00,817118adfcf29958,71,14,target,target,0.027375470846891403,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,488,11712,11736,2014-12-23 00:00:00,2014-12-23 23:00:00,b9d26e905edc7f96,71,14,target,target,0.027691122144460678,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,489,11736,11760,2014-12-24 00:00:00,2014-12-24 23:00:00,a1aa32cec228d963,71,14,target,target,0.027587227523326874,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,490,11760,11784,2014-12-26 00:00:00,2014-12-26 23:00:00,ab97f7864257375f,71,14,target,target,0.02699011005461216,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,491,11784,11808,2014-12-29 00:00:00,2014-12-29 23:00:00,2d518e196ca5c9c7,71,14,target,target,0.027084024623036385,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,492,11808,11832,2014-12-30 00:00:00,2014-12-30 23:00:00,2de562ef5a08a1cf,71,14,target,target,0.02733209915459156,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
load_26,493,11832,11856,2014-12-31 00:00:00,2014-12-31 23:00:00,d3773a3634f9c9ad,71,14,target,target,0.025994690135121346,"(12, 71, 12, 14, 14)","(12, 14, 12, 71, 71)"
